,strategy,date,pnl
11375,P80_L400,2013-10-16,296340
11376,P80_L400,2013-10-17,297060
11377,P80_L400,2013-10-18,298910
11378,P80_L400,2013-10-21,299465
11379,P80_L400,2013-10-22,300020
11380,P80_L400,2013-10-23,299465
11381,P80_L400,2013-10-24,301500
11382,P80_L400,2013-10-25,301315
11383,P80_L400,2013-10-28,301500
11384,P80_L400,2013-10-29,302055
11385,P80_L400,2013-10-30,300020
11386,P80_L400,2013-10-31,298725
11387,P80_L400,2013-11-01,296875
11388,P80_L400,2013-11-04,300575
11389,P80_L400,2013-11-05,300390
11390,P80_L400,2013-11-06,299280
11391,P80_L400,2013-11-07,293915
11392,P80_L400,2013-11-08,300205
11393,P80_L400,2013-11-11,301685
11394,P80_L400,2013-11-12,301130
11395,P80_L400,2013-11-13,303257
11396,P80_L400,2013-11-14,303812
