,strategy,date,pnl
6302,PX_LX,2019-06-18,73227.50
6303,PX_LX,2019-06-19,73947.50
6304,PX_LX,2019-06-20,74307.50
6305,PX_LX,2019-06-21,73767.50
6306,PX_LX,2019-06-24,72507.50
6307,PX_LX,2019-06-25,71427.50
6308,PX_LX,2019-06-26,70887.50
6309,PX_LX,2019-06-27,73947.50
6310,PX_LX,2019-06-28,75027.50
6311,PX_LX,2019-07-01,76377.50
6312,PX_LX,2019-07-02,76287.50
6313,PX_LX,2019-07-03,77187.50
6314,PX_LX,2019-07-05,77187.50
6315,PX_LX,2019-07-08,76647.50
6316,PX_LX,2019-07-09,76647.50
6317,PX_LX,2019-07-10,77277.50
6318,PX_LX,2019-07-11,77187.50
6319,PX_LX,2019-07-18,77817.50
6320,PX_LX,2019-07-19,77637.50
6321,PX_LX,2019-07-22,76917.50
6322,PX_LX,2019-07-23,78897.50
6323,PX_LX,2019-07-24,81957.50
6324,PX_LX,2019-07-25,79797.50
6325,PX_LX,2019-07-26,81777.50
6326,PX_LX,2019-07-29,80697.50
6327,PX_LX,2019-07-30,81597.50
6328,PX_LX,2019-07-31,81057.50
6329,PX_LX,2019-08-01,76377.50
6330,PX_LX,2019-08-02,73137.50
6331,PX_LX,2019-08-05,62877.50
6332,PX_LX,2019-08-06,67017.50
6333,PX_LX,2019-08-07,68097.50
6334,PX_LX,2019-08-08,74577.50
6335,PX_LX,2019-08-09,72417.50
6336,PX_LX,2019-08-12,66477.50
6337,PX_LX,2019-08-13,71337.50
6338,PX_LX,2019-08-14,60177.50
6339,PX_LX,2019-08-15,58825.00
6340,PX_LX,2019-08-16,63080.00
6341,PX_LX,2019-08-19,65300.00
6342,PX_LX,2019-08-20,64560.00
6343,PX_LX,2019-08-21,65670.00
6344,PX_LX,2019-08-22,65300.00
6345,PX_LX,2019-08-23,59750.00
6346,PX_LX,2019-08-26,61415.00
6347,PX_LX,2019-08-27,60120.00
6348,PX_LX,2019-08-28,61600.00
6349,PX_LX,2019-08-29,64560.00
6350,PX_LX,2019-08-30,64005.00
6351,PX_LX,2019-09-03,62340.00
6352,PX_LX,2019-09-04,64560.00
6353,PX_LX,2019-09-05,66872.50
6354,PX_LX,2019-09-06,67520.00
6355,PX_LX,2019-09-09,67797.50
6356,PX_LX,2019-09-10,68630.00
6357,PX_LX,2019-09-11,69647.50
6358,PX_LX,2019-09-12,70545.00
6359,PX_LX,2019-09-13,70185.00
6360,PX_LX,2019-09-16,70545.00
6361,PX_LX,2019-09-17,70005.00
6362,PX_LX,2019-09-18,69285.00
6363,PX_LX,2019-09-19,69645.00
6364,PX_LX,2019-09-20,69105.00
6365,PX_LX,2019-09-23,70005.00
6366,PX_LX,2019-09-24,64605.00
6367,PX_LX,2019-09-25,68565.00
6368,PX_LX,2019-09-26,66405.00
6369,PX_LX,2019-09-27,63165.00
6370,PX_LX,2019-09-30,66225.00
6371,PX_LX,2019-10-01,59385.00
6372,PX_LX,2019-10-02,54885.00
6373,PX_LX,2019-10-03,55965.00
6374,PX_LX,2019-10-04,60285.00
6375,PX_LX,2019-10-07,61545.00
6376,PX_LX,2019-10-08,53985.00
6377,PX_LX,2019-10-09,56325.00
6378,PX_LX,2019-10-10,58485.00
6379,PX_LX,2019-10-17,60375.00
6380,PX_LX,2019-10-18,59835.00
6381,PX_LX,2019-10-21,61635.00
6382,PX_LX,2019-10-22,61815.00
6383,PX_LX,2019-10-23,61995.00
6384,PX_LX,2019-10-24,62535.00
6385,PX_LX,2019-10-25,63795.00
6386,PX_LX,2019-10-28,64515.00
6387,PX_LX,2019-10-29,64605.00
6388,PX_LX,2019-10-30,64515.00
6389,PX_LX,2019-10-31,63975.00
6390,PX_LX,2019-11-01,65595.00
6391,PX_LX,2019-11-04,66135.00
6392,PX_LX,2019-11-05,66135.00
6393,PX_LX,2019-11-06,66045.00
6394,PX_LX,2019-11-07,65955.00
6395,PX_LX,2019-11-08,66495.00
6396,PX_LX,2019-11-11,66585.00
6397,PX_LX,2019-11-12,66675.00
6398,PX_LX,2019-11-13,66675.00
6399,PX_LX,2019-11-14,66677.50
6400,PX_LX,2019-11-15,67972.50
6401,PX_LX,2019-11-18,67787.50
6402,PX_LX,2019-11-19,69082.50
6403,PX_LX,2019-11-20,67972.50
6404,PX_LX,2019-11-21,66862.50
6405,PX_LX,2019-11-22,68157.50
6406,PX_LX,2019-11-25,72042.50
6407,PX_LX,2019-11-26,72597.50
6408,PX_LX,2019-11-27,73707.50
6409,PX_LX,2019-11-29,72597.50
6410,PX_LX,2019-12-02,70747.50
6411,PX_LX,2019-12-03,68897.50
6412,PX_LX,2019-12-04,70932.50
6413,PX_LX,2019-12-05,71672.50
6414,PX_LX,2019-12-06,74170.00
6415,PX_LX,2019-12-09,73892.50
6416,PX_LX,2019-12-10,73337.50
6417,PX_LX,2019-12-11,73892.50
6418,PX_LX,2019-12-12,75557.50
6419,PX_LX,2019-12-19,76187.50
6420,PX_LX,2019-12-20,76727.50
6421,PX_LX,2019-12-23,76907.50
